Date,VTI US Equity,TLT US Equity,IEI US Equity,DBC US Equity,GLD US Equity
1/28/2010,55.01,91.51,111.77,22.95,106.48
1/27/2010,55.67,91.56,111.63,23.03,106.528
1/26/2010,55.4,91.61,111.87,23.37,107.56
1/25/2010,55.65,91.58,111.73,23.63,107.48
1/22/2010,55.41,92,111.83,23.52,107.17
1/21/2010,56.66,92.16,111.77,23.77,107.37
1/20/2010,57.72,91.74,111.46,24.07,108.94
1/19/2010,58.26,90.82,111.25,24.53,111.52
1/15/2010,57.5,91.08,111.36,24.37,110.86
1/14/2010,58.16,90.52,111.06,24.65,112.03
1/13/2010,58.06,89.27,110.79,24.78,111.54
1/12/2010,57.52,90.32,111.16,24.76,110.49
1/11/2010,58.12,88.8,110.68,25.3,112.85
1/8/2010,58.04,89.29,110.56,25.38,111.37
1/7/2010,57.85,89.33,110.396,25.4,110.82
1/6/2010,57.61,89.18,110.44,25.72,111.51
1/5/2010,57.53,90.39,110.59,25.27,109.7
1/4/2010,57.31,89.81,110.24,25.24,109.8
12/31/2009,56.37,89.89,110.16,24.62,107.31
12/30/2009,56.93,90.32,110.37,24.69,106.93
12/29/2009,56.95,89.73,110.34,24.72,107.47
12/28/2009,57.05,89.46,110.37,24.77,108.55
12/24/2009,56.98,89.71,110.71,24.34,108.36
12/23/2009,56.69,90.65,110.9144,24.2,106.55
12/22/2009,56.5,90.63,111,23.78,106.17
12/21/2009,56.57,91.14,111.31,23.61,106.95
12/18/2009,56.02,92.79,111.91,23.84,108.95
12/17/2009,55.68,93.19,112.23,23.74,107.34
12/16/2009,56.315,91.68,111.6,24.11,111.59
12/15/2009,56.17,91.79,111.58,23.7,110.21
12/14/2009,56.41,92.2,111.78,23.81,110.24
12/11/2009,55.99,92.09,111.99,23.68,109.32
12/10/2009,55.71,92.1,112.24,23.56,110.82
12/9/2009,55.43,93.17,112.51,23.69,110.84
12/8/2009,55.25,93.6,112.64,23.99,110.95
12/7/2009,55.83,93.46,112.28,24.23,113.11
12/4/2009,55.9,93.34,112.02,24.45,113.753
12/3/2009,55.49,94.34,112.64,24.65,118.7
12/2/2009,55.99,95.33,112.79,24.67,119.18
12/1/2009,55.83,95.25,112.97,24.84,117.38
11/30/2009,55.15,96.63,113.74,24.66,115.64
11/27/2009,55.01,96.4,113.62,24.39,115.06
11/25/2009,55.95,96.04,113.23,24.67,116.62
11/24/2009,55.73,95.6,113.02,24.09,114.73
11/23/2009,55.69,95,112.68,24.37,114.29
11/20/2009,55.04,95.12,112.68,24.26,112.94
11/19/2009,55.21,95.14,112.69,24.29,112.3
11/18/2009,56.01,94.97,112.55,24.64,112.25
11/17/2009,56.05,95.53,112.63,24.62,111.97
11/16/2009,55.99,95.02,112.55,24.5,111.63
11/13/2009,55.16,93.92,112.18,23.81,109.74
11/12/2009,54.84,93.49,112.05,23.83,108.21
11/11/2009,55.46,93.66,112.1,24.19,109.6
11/10/2009,55.18,93.27,111.93,24.03,108.39
11/9/2009,55.16,93.44,111.94,24.15,108.19
11/6/2009,53.95,93.33,111.88,23.76,107.43
11/5/2009,53.81,93.24,111.64,24.19,106.98
11/4/2009,52.8,93.24,111.5,24.32,107.1
11/3/2009,52.71,94.1,111.56,24.34,106.46
11/2/2009,52.47,95.05,111.67,24,103.95
10/30/2009,52.18,95.78,112.442,23.585,102.53
10/29/2009,53.63,94.41,111.95,24.2,102.688
10/28/2009,52.57,95.45,112.24,23.47,100.73
10/27/2009,53.74,95,112.03,24.09,101.85
10/26/2009,54.03,93.72,111.37,24.26,101.86
10/23/2009,54.65,94.95,111.68,24.71,103.49
10/22/2009,55.36,95.67,112.09,24.8,103.92
10/21/2009,54.77,96.14,112.19,24.6,103.745
10/20/2009,55.31,96.72,112.51,24.09,103.42
10/19/2009,55.65,96.2,112.15,24.24,104.23
10/16/2009,55.2,95.45,112.11,23.9,103.18
10/15/2009,55.61,94.68,111.87,23.84,102.86
10/14/2009,55.4172,95.12,112.13,23.6,104.18
10/13/2009,54.45,96.55,112.53,23.42,104.26
10/12/2009,54.6,96.05,112.24,23.16,103.56
10/9/2009,54.4,95.9,112.07,22.7,102.84
10/8/2009,54.03,98.15,112.77,22.61,103.64
10/7/2009,53.56,99.19,112.97,22.17,102.361
10/6/2009,53.44,98.04,112.59,22.13,102.28
10/5/2009,52.66,99.02,112.74,22.4,99.82
10/2/2009,51.86,99.01,112.73,21.7,98.37
10/1/2009,52.1682,99.7,112.86,21.9214,97.89
9/30/2009,53.59,98.66,112.5,22.06,98.85
9/29/2009,53.79,98.75,112.26,21.46,97.43
9/28/2009,53.88,98.84,112.32,21.54,97.05
9/25/2009,52.89,97.98,112.19,21.35,97
9/24/2009,53.2331,96.75,112.12,21.52,97.55
9/23/2009,54.05,96.47,111.99,21.8,98.83
9/22/2009,54.61,96.18,111.73,22.3,99.67
9/21/2009,54.29,95.98,111.56,21.94,98.36
9/18/2009,54.44,95.76,111.47,22.4325,98.67
9/17/2009,54.36,96.62,111.84,22.63,99.34
9/16/2009,54.46,95.42,111.5,22.62,99.91
9/15/2009,53.62,95.25,111.79,22.33,98.9
9/14/2009,53.36,95.74,111.98,21.82,97.96
9/11/2009,53.08,96.7,112.21,21.94,98.78
9/10/2009,53.04,96.17,112.19,22.23,97.7
9/9/2009,52.5,94.43,111.78,22.11,97.08
9/8/2009,51.98,94.54,111.75,22.02,97.43
9/4/2009,51.46,95.21,111.83,21.62,97.529
9/3/2009,50.81,96.86,112.1,21.71,97.46
9/2/2009,50.35,97.46,112.37,21.82,96.19
9/1/2009,50.56,96.06,111.94,21.77,93.9
8/31/2009,51.7,96.6,111.9,22.11,93.4
8/28/2009,52.2,96.51,111.64,22.73,93.87
8/27/2009,52.24,96.07,111.39,22.78,93.19
8/26/2009,52.06,96.45,111.53,22.59,92.79
8/25/2009,52.1,96.01,111.46,22.65,92.76
8/24/2009,52,95.47,111.28,22.98,92.34
8/21/2009,51.93,93.77,110.8,22.94,93.65
8/20/2009,50.98,95.74,111.55,22.77,92.27
8/19/2009,50.5,94.96,111.43,22.96,92.532
8/18/2009,50.07,94.18,111.28,22.8,92.06
8/17/2009,49.548,94.73,111.52,22.36,91.61
8/14/2009,50.87,93.35,110.98,22.7,93
8/13/2009,51.34,92.99,110.73,23.36,93.72
8/12/2009,50.89,91.69,110.2339,23.05,92.95
8/11/2009,50.34,92.68,110.23,22.93,92.79
8/10/2009,51,91.62,109.94,23.28,92.927
8/7/2009,51.12,90.49,109.42,23.29,93.75
8/6/2009,50.4118,91.25,109.91,23.4,94.6
8/5/2009,50.76,90.94,109.89,23.95,94.78
8/4/2009,50.88,92.32,110.1,23.7,94.68
8/3/2009,50.69,93.06,110.22,23.69,93.87
7/31/2009,49.85,94.81,111.17,23.04,93.35
7/30/2009,49.77,93,110.51,22.59,91.62
7/29/2009,49.24,91.7,110.33,21.91,91.2
7/28/2009,49.48,91.2,110.46,22.49,92.11
7/27/2009,49.6,90.4,110.53,22.74,93.71
7/24/2009,49.39,91.45,110.75,22.65,93.41
7/23/2009,49.23,91.01,110.58,22.63,93.26
7/22/2009,48.09,92.71,111.38,22.17,93.44
7/21/2009,48.06,93.55,111.75,22.05,93.13
7/20/2009,47.85,91.72,111.096,22.13,93.28
7/17/2009,47.32,91.24,110.83,21.77,91.93
7/16/2009,47.3,92.67,111.08,21.45,91.98
7/15/2009,46.84,91.68,110.67,21.4,92.24
7/14/2009,45.48,94.1,111.6499,20.85,90.81
7/13/2009,45.16,95.69,111.93,20.85,90.19
7/10/2009,44.14,96.23,112.22,20.74,89.58
7/9/2009,44.25,95.35,111.72,20.9,89.51
7/8/2009,44.16,96.5,112.13,20.77,89.27
7/7/2009,44.22,94.75,111.44,21.03,90.71
7/6/2009,45.15,94.12,111.32,21.37,90.76
7/2/2009,45.32,94.3,111.04,22.03,91.25
7/1/2009,46.54,94.08,110.69,22.53,92.39
6/30/2009,46.27,94.57,110.79,22.62,91.18
6/29/2009,46.58,94.73,110.8,23.03,92.04
6/26/2009,46.14,94.59,110.77,22.81,92.29
6/25/2009,46.23,94.43,110.62,23,92.31
6/24/2009,45.18,92.73,109.82,22.8,91.45
6/23/2009,45.05,93.67,109.93,22.81,90.92
6/22/2009,45.05,92.58,109.81,22.42,90.54
6/19/2009,46.39,91.69,109.39,23.2,91.9
6/18/2009,46.22,90.45,109.2,23.4,91.61
6/17/2009,45.97,91.84,110.03,23.37,92.35
6/16/2009,46.03,92.36,109.93,23.3,91.93
6/15/2009,46.68,90.78,109.67,23.39,91.1
6/12/2009,47.79,89.97,109.42,23.85,92.17
6/11/2009,47.75,89.17,109.19,24.19,93.7
6/10/2009,47.47,88.19,108.79,23.97,93.86
6/9/2009,47.59,89.6,109,24.06,93.83
6/8/2009,47.34,89.61,108.57,23.83,93.56
6/5/2009,47.47,89.84,109.17,23.89,93.71
6/4/2009,47.56,90.53,110.47,24.02,96.23
6/3/2009,47.09,92.44,111.05,23.17,94.41
6/2/2009,47.67,91.58,110.64,23.97,96.36
6/1/2009,47.48,91.09,110.53,23.87,95.73
5/29/2009,46.33,94.17,111.74,23.23,96.2
5/28/2009,45.62,91.8,111.06,22.79,94.24
5/27/2009,45.06,90.492,111.077,22.38,93.45
5/26/2009,45.83,92.12,111.51,22.28,93.76
5/22/2009,44.63,93.53,111.98,22.23,94.15
5/21/2009,44.6,94.58,112.2932,21.91,93.85
5/20/2009,45.42,97.02,112.81,22.09,92.25
5/19/2009,45.68,96.01,112.47,21.74,90.96
5/18/2009,45.67,96.52,112.53,21.74,90.36
5/15/2009,44.31,98.04,112.96,21.18,91.55
5/14/2009,44.78,98.07,113.1,21.73,91.03
5/13/2009,44.33,97.69,113.03,21.59,91.09
5/12/2009,45.63,96.64,112.83,21.84,90.7
5/11/2009,45.75,96.29,112.7588,21.62,89.69
5/8/2009,46.55,94.94,112.2,21.8,89.98
5/7/2009,45.52,94.71,112.113,21.27,89.44
5/6/2009,46.24,97.08,112.605,21.23,89.54
5/5/2009,45.53,97.31,112.517,20.68,88.25
5/4/2009,45.6875,97.43,112.62,20.9799,88.6401
5/1/2009,44.18,97.11,112.62,20.58,86.95
4/30/2009,43.93,98.08,113.04,19.98,87.27
4/29/2009,43.94,98.47,112.92,19.91,88.33
4/28/2009,42.92,99.35,113.27,19.46,87.75
4/27/2009,43,101,113.66,19.6,89.01
4/24/2009,43.45,100.57,113.18,20.1,89.72
4/23/2009,42.7,101.59,113.41,19.8,88.8
4/22/2009,42.4,101.6,113.4499,19.54,87.38
4/21/2009,42.58,102.22,113.498,19.51,86.89
4/20/2009,41.75,103.24,113.78,19.44,86.95
4/17/2009,43.6,101.7,113.33,20.2,85.22
4/16/2009,43.31,102.83,113.85,20.35,85.81
4/15/2009,42.58,103.65,114.17,20.44,87.5
4/14/2009,42.13,103.83,114.13,20.57,87.37
4/13/2009,42.93,103.29,113.8,20.95,87.88
4/9/2009,42.87,102.35,113.31,20.86,86.31
4/8/2009,41.2,103.65,113.55,20.56,86.61
4/7/2009,40.63,102.74,113.42,20.41,86.74
4/6/2009,41.69,102.48,113.25,20.779,85.27
4/3/2009,42.1,102.92,113.39,21.04,87.59
4/2/2009,41.58,105.07,114.26,20.72,88.8
4/1/2009,40.37,106.37,114.73,19.95,91.03
3/31/2009,39.58,105.71,114.858,20,90.28
3/30/2009,39.23,104.96,114.44,19.91,89.98
3/27/2009,40.66,104.56,114.2,20.66,90.69
3/26/2009,41.44,103.79,114.19,21.05,91.93
3/25/2009,40.43,102.6,113.92,20.69,91.98
3/24/2009,40.29,104,114.21,21.01,90.95
3/23/2009,41.11,103.02,114.32,21.36,92.08
3/20/2009,38.44,103.92,114.52,20.92,93.59
3/19/2009,39.27,104.5,114.56,20.64,94.35
3/18/2009,39.67,104.37,114.85,20.22,93.09
3/17/2009,38.84,100.56,112.77,19.97,90.04
3/16/2009,37.65,101.11,113.03,19.55,90.8
3/13/2009,37.86,102.73,113.46,19.13,91.3
3/12/2009,37.463,103.25,113.16,19.3,91.1
3/11/2009,35.98,102.76,112.97,18.44,89.22
3/10/2009,35.85,101.66,112.81,19.04,88.14
3/9/2009,33.7,103.65,113.3,19.09,90.57
3/6/2009,34.11,104.26,113.3799,19.2,92.29
3/5/2009,34.12,104.96,113.712,18.75,91.987
3/4/2009,35.56,102.12,113.11,18.91,88.99
3/3/2009,34.8,102.59,113.45,18.27,90.04
3/2/2009,35.1,103.28,113.606,18.15,90.93
2/27/2009,36.81,101.88,113.1,19.11,92.63
2/26/2009,37.52,102.47,112.71,19.34,93.057
2/25/2009,38.22,103.56,112.88,18.94,93.15
2/24/2009,38.52,104.77,113.47,18.72,94.73
2/23/2009,37.17,104.88,113.71,18.37,97.73
2/20/2009,38.48,103.92,113.82,18.55,97.8
2/19/2009,38.94,102.92,113.5766,18.7592,95.77
2/18/2009,39.36,104.7,113.75,18.31,96.91
2/17/2009,39.49,105.6,114.39,18.42,95.45
2/13/2009,41.27,102.41,113.33,19.51,92.55
2/12/2009,41.69,105.21,113.95,19.87,93.17
2/11/2009,41.58,106.21,113.89,19.84,92.29
2/10/2009,41.33,104.85,113.79,19.96,90.21
2/9/2009,43.31,102.62,112.83,20.22,88.32
2/6/2009,43.3,102.29,112.98,20.3301,89.59
2/5/2009,42.09,102.61,113.45,20.18,90.12
2/4/2009,41.43,102.52,113.37,19.74,89.18
2/3/2009,41.6499,102.88,113.43,19.63,88.47
2/2/2009,41.07,105.39,114.37,19.86,88.84
1/30/2009,41.14,103.75,114.08,20.25,91.31
1/29/2009,42.04,104.08,113.97,20.37,89.5
1/28/2009,43.47,106.53,114.44,20.62,87.415
1/27/2009,42.02,109.26,114.99,20.14,88.38
1/26/2009,41.53,106.75,114.67,20.7,88.95
1/23/2009,41.3,107.69,114.85,20.66,88.53
1/22/2009,41.05,108.54,114.97,19.74,84.58
1/21/2009,41.77,110.67,115.2,20,84.15
1/20/2009,40.13,114.28,115.7934,19.92,84.52
1/16/2009,42.33,114.3,115.77,20.56,82.71
1/15/2009,42.02,116.09,116.16,20.47,80.39
1/14/2009,41.87,115.9,116.32,20.49,79.79
1/13/2009,43.28,114.02,115.97,20.78,80.88
1/12/2009,43.22,113.9,116.0194,20.44,80.76
1/9/2009,44.19,112.73,115.76,21.41,83.92
1/8/2009,45.3,112.56,115.41,21.66,84.46
1/7/2009,45.1,112.65,115.19,21.58,82.75
1/6/2009,46.4,112.21,115.01,22.74,85.13
1/5/2009,46.02,113.35,114.9,22.16,84.48
1/2/2009,46.03,116.35,114.82,21.93,86.23
12/31/2008,44.74,119.35,115.5604,21.19,86.52
12/30/2008,44.12,121.9,116.01,20.34,85.9
12/29/2008,42.99,120.75,116.14,20.22,86.35
12/26/2008,43.32,121.3,116.12,20,85.6
12/24/2008,42.87,120.9,115.998,19.69,83.46
12/23/2008,42.704,121.16,116.06,20,82.63
12/22/2008,43.16,121.32,116.1104,19.9212,83.46
12/19/2008,44.11,122.26,116.58,20.5,82.63
12/18/2008,44.15,122.13,116.82,20.64,83.87
12/17/2008,44.93,119.62,116.4,20.96,85.43
12/16/2008,45.26,116.46,116.92,21.25,84.46
12/15/2008,43,113.65,115.95,20.95,82.6
12/12/2008,43.72,112.37,115.85,21.9,80.81
12/11/2008,43.29,112.37,115.49,21.43,80.65
12/10/2008,44.54,112.15,115.37,20.77,79.75
12/9/2008,44.04,112.42,115.22,20.16,76.33
12/8/2008,44.86,110.24,114.51,20.61,76.195
12/5/2008,43.21,110.48,114.89,19.7,74.52
12/4/2008,41.73,112.3,115.79,20.2,75.5
12/3/2008,43.01,110.13,115.35,21.32,76.18
12/2/2008,41.9301,109.82,115.1692,21.57,76.95
12/1/2008,40.34,109.4,115.06,21.56,75.65
11/28/2008,44.3,105.72,114.11,22.25,80.31
11/26/2008,43.77,104.43,113.684,23.26,80.38
11/25/2008,42.21,104.29,113.52,22.54,80.87
11/24/2008,41.63,101.31,112.61,23.32,80.91
11/21/2008,39.29,102.92,113.54,21.82,78.85
11/20/2008,37.18,104.43,114.09,21.45,73.45
11/19/2008,39.8373,99.3,113.37,22.6,72.26
11/18/2008,42.41,96.82,112.73,22.86,72.51
11/17/2008,42.02,95.59,112.224,23.21,72.65
11/14/2008,43.15,95.17,112.15,23.75,73.3
11/13/2008,45.07,93.32,111.49,23.9,72.15
11/12/2008,42.28,95.61,111.86,23.46,70
11/11/2008,44.56,95.0001,111.48,24.17,72.05
11/10/2008,45.6,94.7199,111.27,24.64,73.58
11/7/2008,46.11,94.26,111.07,24.48,72.5
11/6/2008,44.95,94.88,111.4847,24.45,72.22
11/5/2008,47.27,95.57,111.4,25.57,72.8
11/4/2008,49.73,94.45,111.25,26.25,75.4786
11/3/2008,48,92.71,110.45,25.11,71.1
10/31/2008,48.16,92.83,110.17,25.39,71.34
10/30/2008,47.12,94.05,109.76,25.11,72.71
10/29/2008,45.58,94.91,110.28,26.19,74
10/28/2008,46.04,95.39,110.09,24.73,73.79
10/27/2008,41.84,96.8,110.34,24.07,72.18
10/24/2008,43.24,96.73,110.406,24.25,72.21
10/23/2008,45.42,97.77,110.55,25.26,70.65
10/22/2008,44.86,97.05,110.605,25.16,71.71
10/21/2008,47.51,95.12,110.07,26.41,76.027
10/20/2008,48.99,94.62,109.55,27.39,78.5
10/17/2008,46.6,93.87,109.29,26.85,77.21
10/16/2008,47.04,94.519,109.34,26.55,79.29
10/15/2008,44.97,95.01,109.1599,27.06,83.31
10/14/2008,49.61,94.11,108.54,28.35,82.2
10/13/2008,50.04,94.72,108,28.88,81.99
10/10/2008,44.35,95.95,109.48,27.36,83.22
10/9/2008,45.674,96.63,109.44,28.63,89.9
10/8/2008,48.73,97.45,109.83,30.03,89.42
10/7/2008,49.68,98.87,111.21,29.6,87.27
10/6/2008,52.91,99.17,110.971,29.24,84.28
10/3/2008,54.82,97.4,110.22,30.54,82.59
10/2/2008,55.67,96.55,109.91,31.27,82.33
10/1/2008,58.29,95.78,109.09,33.1,85.97
9/30/2008,58.36,94.88,108.83,33.89,85.07
9/29/2008,56.85,97.25,109.74,32.97,89.57
9/26/2008,60.86,94.5,108.33,35.15,86.64
9/25/2008,60.91,93.82,108.37,35.57,86.45
9/24/2008,59.84,94.01,108.98,34.96,86.71
9/23/2008,60.19,93.6,108.41,35.25,88.32
9/22/2008,61.23,93.96,108.31,35.6,89.18
9/19/2008,63.42,93.97,108.19,34.41,85.98
9/18/2008,60.5,97.05,109.99,33.31,82.8
9/17/2008,58.54,98.49,110.63,33.25,85.46
9/16/2008,61.28,98,109.61,32.28,76.79
9/15/2008,60.5,98.02,110.01,32.95,77.56
9/12/2008,63.41,94.94,108.43,34.3,75.55
9/11/2008,62.79,96.18,108.6,34.07,73.08
9/10/2008,61.92,96.23,108.64,34.36,74.22
9/9/2008,61.51,96.83,108.77,34.31,76.49
9/8/2008,63.72,95.88,108.43,35.61,78.86
9/5/2008,62.63,95.48,108.57,35.69,78.98
9/4/2008,62.26,95.526,108.77,36.05,78.39
9/3/2008,64.23,94.77,108.4,36.57,78.89
9/2/2008,64.35,94.37,108.13,36.78,79.2
8/29/2008,64.62,93.84,108.02,37.76,81.71
8/28/2008,65.48,94.26,108.1,37.9,82.18
8/27/2008,64.43,94.25,108.23,38.66,81.36
8/26/2008,64,94.09,108.1,38.3,81.23
8/25/2008,63.79,94.01,108.03,38.28,80.93
8/22/2008,65.16,93.08,107.68,38.5,81.08
8/21/2008,64.26,93.14,107.93,39.85,82.17
8/20/2008,64.09,93.31,108.17,38.21,80.06
8/19/2008,63.86,93.05,107.92,37.91,80.433
8/18/2008,64.54,93.41,107.93,37.33,78.8
8/15/2008,65.5,93.04,107.72,37.12,77.63
8/14/2008,65.12,92.24,107.5,37.63,79.35
8/13/2008,64.78,91.65,107.29,37.96,81.56
8/12/2008,64.93,91.97,107.47,36.73,80.52
8/11/2008,65.65,91.12,106.94,37.05,81.13
8/8/2008,65,92,107.27,37.09,84.43
8/7/2008,63.65,91.75,107.44,38.16,86.09
8/6/2008,64.57,90.2799,106.77,37.95,86.64
8/5/2008,64.49,90.65,106.81,38.36,86.08
8/4/2008,62.88,91.33,107.03,38.63,88.14
8/1/2008,63.41,91.54,107.09,39.95,89.57
7/31/2008,63.69,91.67,107.24,40.4,90.08
7/30/2008,64.4201,90.77,106.72,40.74,89.52
7/29/2008,63.57,90.68,106.58,39.95,90.59
7/28/2008,62.25,91.05,106.88,40.41,91.73
7/25/2008,63.1,90.14,106.4,40.21,91.69
7/24/2008,62.906,91.05,106.71,40.72,91.33
7/23/2008,64.42,90.17,106.04,40.69,90.57
7/22/2008,64.11,90.35,106.15,41.63,93.06
7/21/2008,63.27,90.8,106.41,42.56,95.12
7/18/2008,63.1,90.45,106.29,42.05,94.17
7/17/2008,62.75,90.79,106.65,42.78,94.22
7/16/2008,62.1,91.26,107.1,43.81,94.44
7/15/2008,60.7,92.94,107.57,44.49,96.17
7/14/2008,61.49,92.97,107.22,45.95,95.91
7/11/2008,62.1,92.16,106.78,45.93,95.16
7/10/2008,62.65,93.49,107.53,45.3,93.53
7/9/2008,62.26,93.5,107.572,44.1,91.5
7/8/2008,63.55,93.09,107.12,44.13,90.86
7/7/2008,62.4,92.49,107.04,45.79,91.23
7/3/2008,63.01,92.07,106.78,46.42,92.06
7/2/2008,63.07,92.27,106.61,46.44,93.17
7/1/2008,64.39,91.79,106.36,45.57,92.66
6/30/2008,64.09,92.34,106.75,44.78,91.4
6/27/2008,64.22,92.32,106.7,45.59,91.47
6/26/2008,64.31,91.25,106.4,45.47,90.61
6/25/2008,66.23,90.64,105.84,44.01,87.42
6/24/2008,65.76,90.5948,105.76,44.18,87.47
6/23/2008,66.4,90,105.3832,44.17,87.09
6/20/2008,66.6,89.81,105.52,43.86,88.95
6/19/2008,67.7,89.2899,105.12,43.56,88.42
6/18/2008,67.5,89.82,105.57,44.6,88.28
6/17/2008,68,89.07,105.24,44,87.25
6/16/2008,68.49,88.89,104.8,43.56,87.01
6/13/2008,68.375,88.87,104.83,43.6,85.83
6/12/2008,67.375,89.06,104.94,43.88,85.6
6/11/2008,67.175,89.96,105.89,43.89,87.02
6/10/2008,68.205,90.17,105.56,42.33,85.55
6/9/2008,68.55,90.76,106.2,42.5,87.987
6/6/2008,68.495,90.76,107.07,42.07,89.06
6/5/2008,70.625,89.6,106.3901,41.02,86.45
6/4/2008,69.275,90.14,106.79,39.52,86.65
6/3/2008,69.15,90.95,106.99,40.12,86.88
6/2/2008,69.525,90.3,106.44,41.09,87.96
5/30/2008,70.085,90.28,106.25,40.55,87.45
5/29/2008,69.95,89.69,106.04,40.28,86.51
5/28/2008,69.645,90.34,106.29,41.41,89.14
5/27/2008,69.23,91.15,106.8,41.15,89.36
5/23/2008,68.63,91.77,107.27,41.82,91.23
5/22/2008,69.635,91.37,106.815,41.74,90.98
5/21/2008,69.4,92.46,107.44,42.35,91.96
5/20/2008,70.585,92.44,107.65,41.15,90.9
5/19/2008,71.17,91.962,107.43,40.59,89.39
5/16/2008,71.06,91.84,107.18,40.53,89.1001
5/15/2008,70.935,92.22,107.36,39.95,87
5/14/2008,70.19,91.39,106.8768,39.5,85.2
5/13/2008,69.971,91.35,107.02,40.15,85.3901
5/12/2008,69.89,92.36,107.7,39.93,86.99
5/9/2008,69.175,92.5,107.89,40.62,87.42
5/8/2008,69.215,92.16,107.87,40,87.24
5/7/2008,69.355,91.3399,107.37,39.36,85.82
5/6/2008,70.344,90.95,107.07,39.29,86.63
5/5/2008,69.75,91.61,107.15,38.78,86.27
5/2/2008,70.1099,91.61,106.98,37.99,84.58
5/1/2008,69.91,92.78,107.36,37.05,83.99
4/30/2008,68.7,93.115,107.84,37.93,86.65
4/29/2008,68.975,92.45,107.67,38,85.81
4/28/2008,69.265,92.1,107.48,38.94,87.69
4/25/2008,69.295,91.82,107.23,38.85,87.27
4/24/2008,68.765,92.36,107.44,38.15,87.22
4/23/2008,68.385,93.15,108,38.8,89.22
4/22/2008,68.1751,93.46,108.17,39.17,90.27
4/21/2008,68.75,93.14,108.13,38.93,90.25
4/18/2008,68.895,92.77,108.23,38.88,90.62
4/17/2008,67.96,92.85,108.44,38.86,92.56
4/16/2008,67.875,93.01,108.65,39.04,93.27
4/15/2008,66.235,93.93,109.27,38.67,91.66
4/14/2008,65.9199,95.11,109.5946,38.21,91.11
4/11/2008,66.145,95.67,109.75,37.95,91.3
4/10/2008,67.525,95.03,109.37,38.1,91.77
4/9/2008,67.185,95.35,109.6196,38.27,92.29
4/8/2008,67.795,94.37,109.05,37.64,90.35
4/7/2008,67.92,94.7,109,37.49,91.17
4/4/2008,67.885,95.2,109.56,37.09,90.25
4/3/2008,67.86,94.34,109.03,36.83,89.42
4/2/2008,67.78,94.13,109.19,36.63,89.27
4/1/2008,67.735,93.9299,109.5,35.57,86.8599
3/31/2008,65.5,95.89,110.63,35.77,90.41
3/28/2008,65.17,95.55,110.42,36.65,91.88
3/27/2008,65.755,94.63,110.21,37.54,93.46
3/26/2008,66,95.3,110.25,37.13,93.8
3/25/2008,66.785,95.7,109.95,36.05,92.73
3/24/2008,67,95.3,109.87,35.69,90.1001
3/20/2008,65.58,97.181,111.15,35.05,89.9128
3/19/2008,64.235,96.94,111.2699,36.52,93.0399
3/18/2008,66,95.36,110.75,38.17,96.5
3/17/2008,63.365,95.73,111.44,37.34,99.17
3/14/2008,64.105,95,110.91,38.9,98.71
3/13/2008,65.305,93.84,110.17,38.95,98.34
3/12/2008,64.885,94.58,110.36,38.91,97.01
3/11/2008,65.51,92.79,109.52,38.49,95.99
3/10/2008,63.27,93.59,110.57,37.9,95.87
3/7/2008,64.25,92.23,110.19,37.2,96.09
3/6/2008,64.95,92.11,109.89,37.58,96.5
3/5/2008,66.3249,91.62,109.34,37.3,97.72
3/4/2008,65.955,92.73,109.58,36.5,95.18
3/3/2008,66.165,93.64,109.62,36.63,97.24
2/29/2008,66.4,94.23,110.02,36.1,96.18
2/28/2008,67.9,92.81,109.11,36.7,95.99
2/27/2008,68.59,91.19,108.26,36.35,94.78
2/26/2008,68.7,91.11,108.08,36.4,93.71
2/25/2008,68.26,91.08,107.84,35.64,92.74
2/22/2008,67.135,92.02,108.28,35.3,93.39
2/21/2008,66.825,92.55,108.53,34.82,93.25
2/20/2008,67.58,91.58,107.76,35.01,93.24
2/19/2008,67.265,90.95,107.9102,34.83,91.58
2/15/2008,67.05,91.88,108.59,33.73,89.15
2/14/2008,67.035,91.18,108.48,33.89,89.71
2/13/2008,67.915,92.5399,108.68,33.22,89.44
2/12/2008,67.15,93.53,108.83,32.95,89.33
2/11/2008,66.535,94.09,108.91,33.63,91.33
2/8/2008,66.15,93.7,108.77,33.41,91
2/7/2008,66.54,92.64,108.2,32.44,89.85
2/6/2008,65.935,94.68,108.82,32.05,88.9499
2/5/2008,66.44,94.97,108.95,32.2,87.68
2/4/2008,68.38,94.25,108.2534,32.47,89.1
2/1/2008,69.2,95.23,108.57,31.91,89.3499
1/31/2008,68.1,94.99,108.61,32.48,91.4
1/30/2008,66.745,94.32,108.24,32.32,92.0601
1/29/2008,67.355,94.94,108.115,32.6,91.15
1/28/2008,67.08,95.59,108.43,32.33,91.75
1/25/2008,65.705,95.95,108.59,32.18,90.3
1/24/2008,66.675,94.36,108.11,31.48,90.08
1/23/2008,66.25,96.29,108.759,30.72,87.89
1/22/2008,64.56,96.5099,108.97,31.31,88.1699
1/18/2008,65.285,95.49,108,31.42,87.42
1/17/2008,65.73,96.15,108.04,31.3,86.5001
1/16/2008,67.59,94.92,107.5,31.71,86.7
1/15/2008,68,95.61,107.53,32.01,87.99
1/14/2008,69.69,94.55,107.25,32.41,89.5399
1/11/2008,69.025,94.2,107.1799,32.01,88.58
1/10/2008,69.68,93.47,106.77,31.72,88.25
